state_name,confirmed_cases,deaths,new_cases,new_deaths,case_growth_pct,death_rate,high_growth
Florida,6180,80,363,4,5.873786407766991,1.2944983818770228,1
Florida,6636,91,456,11,6.871609403254973,1.3713080168776373,1
Florida,6923,92,287,1,4.145601617795753,1.3289036544850499,1
Florida,6946,92,23,0,0.33112582781456956,1.3245033112582782,0
Florida,7311,102,365,10,4.992477089317466,1.395157981124333,1
Florida,7724,110,413,8,5.3469704816157435,1.4241325737959605,1
Florida,8288,126,564,16,6.8050193050193055,1.5202702702702704,1
Florida,8880,143,592,17,6.666666666666667,1.6103603603603602,1
Florida,8905,143,25,0,0.2807411566535654,1.6058394160583942,0
Florida,9428,152,523,9,5.547305897327111,1.612218922358931,1
Florida,9622,153,194,1,2.016212845562253,1.5901060070671376,0
Florida,10299,168,677,15,6.5734537333721725,1.6312263326536558,1
Florida,10340,168,41,0,0.3965183752417795,1.6247582205029014,0
Florida,10935,182,595,14,5.441243712848651,1.6643804298125287,1
Florida,10945,182,10,0,0.09136592051164916,1.6628597533120146,0
Florida,11555,195,610,13,5.279099956728689,1.6875811337083515,1
Florida,11772,198,217,3,1.8433571185864763,1.6819571865443423,0
Florida,12557,216,785,18,6.251493191048818,1.7201560882376363,1
Florida,13395,229,838,13,6.256065696155281,1.7095931317655841,1
Florida,13621,232,226,3,1.6592027017105941,1.7032523309595478,0
Florida,14344,252,723,20,5.040435025097602,1.7568321249302843,1
Florida,14511,254,167,2,1.1508510784921784,1.75039625111984,0
Florida,14944,266,433,12,2.8974839400428265,1.7799785867237687,0
Florida,16070,296,1126,30,7.00684505289359,1.8419415059116366,1
Florida,16708,300,638,4,3.8185300454871918,1.7955470433325353,0
Florida,17757,310,1049,10,5.907529425015487,1.745790392521259,1
Florida,18789,321,1032,11,5.4925754430783975,1.7084464314226409,1
Florida,18842,322,53,1,0.2812864876340091,1.7089480946820932,0
Florida,19499,329,657,7,3.3694035591568796,1.6872660136417255,0
Florida,19781,335,282,6,1.4256104342550933,1.6935443101966534,0
Florida,21129,344,1348,9,6.379857068484074,1.6280940886932653,1
Florida,22541,367,1412,23,6.26414089880662,1.6281442704405305,1
Florida,24322,397,1781,30,7.322588602910946,1.6322670832990709,1
Florida,25927,426,1605,29,6.190457823890153,1.6430747869016855,1
Florida,27081,452,1154,26,4.261290203463683,1.6690668734537129,1
Florida,27434,457,353,5,1.286724502442225,1.665816140555515,0
Florida,28743,491,1309,34,4.554152315346345,1.7082420067494695,1
Florida,28892,492,149,1,0.5157136923715907,1.702893534542434,0
Florida,29066,494,174,2,0.5986375834308126,1.6995802656024221,0
Florida,29116,494,50,0,0.17172688556120347,1.6966616293446903,0
Florida,30112,515,996,21,3.3076514346439954,1.7102816153028693,0
Florida,30426,519,314,4,1.0320120949188194,1.7057779530664563,0
Florida,32849,570,2423,51,7.376175834880819,1.7352126396541754,1
Florida,34693,605,1844,35,5.315193266653216,1.7438676390049868,1
Florida,36697,616,2004,11,5.460936861323814,1.6786113306264818,1
Florida,37955,627,1258,11,3.3144513239362405,1.6519562639968381,0
Florida,39353,656,1398,29,3.55246105760679,1.6669631286051887,0
Florida,41256,695,1903,39,4.612662400620516,1.6846034516191586,1
Florida,43365,709,2109,14,4.863369076444137,1.6349590683731121,1
Florida,44009,721,644,12,1.4633370446954033,1.638301256561158,0
Florida,44222,722,213,1,0.4816607118628737,1.6326715209624167,0
Florida,46596,772,2374,50,5.094857927719118,1.6567945746416002,1
Florida,48993,842,2397,70,4.892535668360786,1.71861286306207,1
Florida,49070,842,77,0,0.15691868758915833,1.7159160383126144,0
Florida,50932,872,1862,30,3.65585486531061,1.7120867038404146,0
Florida,51972,889,1040,17,2.001077503270992,1.7105364426999152,0
Florida,52893,902,921,13,1.7412512052634566,1.7053296277390204,0
Florida,52903,902,10,0,0.018902519705876794,1.7050072774700868,0
Florida,54367,940,1464,38,2.6928099766402416,1.7289900123236521,0
Florida,56865,971,2498,31,4.392860283126704,1.7075529763474897,1
Florida,60128,990,3263,19,5.4267562533262375,1.6464874933475253,1
Florida,63269,1048,3141,58,4.964516587902448,1.656419415511546,1
Florida,65234,1069,1965,21,3.012232884692032,1.63871600699022,0
Florida,69017,1125,3783,56,5.4812582407233,1.6300331802309573,1
Florida,73036,1173,4019,48,5.502765759351553,1.60605728681746,1
Florida,73575,1188,539,15,0.7325857968059803,1.6146788990825687,0
Florida,75772,1253,2197,65,2.899487937496701,1.6536451459642085,0
Florida,79412,1345,3640,92,4.583690122399638,1.6936986853372287,1
Florida,85311,1391,5899,46,6.9147003317274445,1.630504858693486,1
Florida,90779,1461,5468,70,6.023419513323566,1.609403055772811,1
Florida,96093,1549,5314,88,5.530059421601989,1.6119800609825898,1
Florida,97768,1580,1675,31,1.7132395057687586,1.616070697978889,0
Florida,99269,1612,1501,32,1.5120531082210962,1.6238704933060673,0
Florida,107179,1667,7910,55,7.3801770869293435,1.5553419979660195,1
Florida,113888,1804,6709,137,5.890875245855577,1.5840123630233212,1
Florida,118704,1882,4816,78,4.057150559374579,1.5854562609516107,1
Florida,127330,1972,8626,90,6.774522893269458,1.548731642189586,1
Florida,136888,2105,9558,133,6.982350534743732,1.5377534919057916,1
Florida,146198,2261,9310,156,6.36807617067265,1.5465327843062149,1
Florida,147022,2273,824,12,0.560460339268953,1.5460271251921482,0
Florida,157166,2555,10144,282,6.45432218164234,1.6256696741025412,1
Florida,161989,2623,4823,68,2.97736266042756,1.6192457512547147,0
Florida,173198,2863,11209,240,6.47178373884225,1.6530213974757215,1
Florida,187021,3062,13823,199,7.391148587591768,1.63724929286016,1
Florida,187021,3062,0,0,0.0,1.63724929286016,0
Florida,198892,3317,11871,255,5.9685658548357905,1.6677392755867506,1
Florida,211221,3495,12329,178,5.837014312023899,1.6546650191032142,1
Florida,223671,3679,12450,184,5.5662110868194805,1.6448265532858528,1
Florida,227797,3795,4126,116,1.8112617813228444,1.6659569704605415,0
Florida,232799,3846,5002,51,2.148634659083587,1.6520689521862209,0
Florida,247762,4251,14963,405,6.039263486733236,1.7157594788547073,1
Florida,254895,4307,7133,56,2.798407187273191,1.689715372996724,0
Florida,267762,4692,12867,385,4.805386873417438,1.7523024178188091,1
Florida,283270,5013,15508,321,5.474635506760335,1.769689695343665,1
Florida,295724,5187,12454,174,4.21135924037278,1.7540003516792684,1
Florida,318518,5846,22794,659,7.156267463691219,1.835375080843155,1
Florida,343870,6240,25352,394,7.372553581295257,1.8146392532061535,1
Florida,369447,6787,25577,547,6.923049855594984,1.8370699992150428,1
Florida,389673,7143,20226,356,5.190505885704167,1.8330754247792378,1
Florida,398740,7394,9067,251,2.27391282540001,1.854341174700306,0
Florida,417572,7550,18832,156,4.509880930713745,1.8080714224133803,1
Florida,438907,7951,21335,401,4.860938649873436,1.8115454982490595,1
Florida,449318,8219,10411,268,2.317067199622539,1.8292167240128374,0
Florida,476850,8604,27532,385,5.773723393100556,1.8043409877319911,1
Florida,482302,8656,5452,52,1.1304120654693532,1.7947261259542775,0
Florida,498122,8741,15820,85,3.1759287885297174,1.754790994977134,0
Florida,520168,9287,22046,546,4.238246105104505,1.7853847218590915,1
Florida,557857,10132,37689,845,6.756032459931488,1.8162360604957901,1
Florida,580904,10277,23047,145,3.967436960323909,1.7691391348656578,1
Florida,616014,11329,35110,1052,5.699545789543744,1.839081579314756,1
Florida,642214,12028,26200,699,4.079637005733291,1.8728959505709937,1
Florida,690008,12518,47794,490,6.9265863584190335,1.8141818645580918,1
Florida,731121,13297,41113,779,5.623282603016463,1.8187140021966266,1
Florida,748650,13805,17529,508,2.3414145461831297,1.8439858411807921,0
Florida,755567,13868,6917,63,0.9154714274180847,1.8354427866754373,0
Florida,774799,14270,19232,402,2.4821921556429474,1.8417679940216753,0
Florida,805501,14690,30702,420,3.8115408919417852,1.8237097160649085,0
Florida,816777,14934,11276,244,1.3805481790011227,1.8284060398370667,0
Florida,836231,15284,19454,350,2.3263906743471603,1.8277246358960622,0
Florida,878241,16394,42010,1110,4.783425050754861,1.866685795812311,1
Florida,926157,16648,47916,254,5.173636867183426,1.7975354070638132,1
Florida,955843,17437,29686,789,3.1057401686260193,1.8242535646544464,0
Florida,1030224,19094,74381,1657,7.219886160679619,1.853383341875165,1
Florida,1048949,19312,18725,218,1.7851201536013668,1.8410809295780823,0
Florida,1083094,19699,34145,387,3.152542623262616,1.8187710392634435,0
Florida,1116139,20011,33045,312,2.9606527502398894,1.7928770520517605,0
Florida,1182239,21954,66100,1943,5.591086066353758,1.8569849243680845,1
Florida,1273279,24047,91040,2093,7.150043313366512,1.8885884397685033,1
Florida,1330736,24342,57457,295,4.317685852039774,1.829213307523055,1
Florida,1372050,25155,41314,813,3.0111147552931743,1.8333879960642834,0
Florida,1386389,25464,14339,309,1.0342696025430091,1.8367139381515578,0
Florida,1420093,26238,33704,774,2.3733656880218406,1.8476254724162433,0
Florida,1510418,28593,90325,2355,5.980132652020831,1.8930521219953682,1
Florida,1513716,28681,3298,88,0.2178744229432734,1.8947411535585275,0
Florida,1535627,29102,21911,421,1.4268438885224082,1.895121666915208,0
Florida,1584596,29994,48969,892,3.090314502876443,1.8928483979512758,0
Florida,1658814,31754,74218,1760,4.474160454396936,1.9142592237586613,1
Florida,1763361,33005,104547,1251,5.928848375346852,1.8717097633439779,1
Florida,1892073,36757,128712,3752,6.80269735892854,1.942684029633106,1
Florida,1973651,38918,81578,2161,4.13335488391818,1.9718785134757868,1
Florida,2032600,39820,58949,902,2.9001771130571683,1.9590672045655808,0
Florida,2053585,40089,20985,269,1.0218715076317755,1.9521470988539555,0
Florida,2133498,40988,79913,899,3.745632758971417,1.9211642101375301,0
Florida,2298411,42713,164913,1725,7.1750874843533206,1.8583708483817734,1
Florida,2357393,44226,58982,1513,2.5020011512717653,1.8760554561755294,0
Florida,2433177,45311,75784,1085,3.1146110619983665,1.8622155313813997,0
Florida,2442906,45424,9729,113,0.39825519279088106,1.8594247998080973,0
Florida,2584696,48914,141790,3490,5.485751515845577,1.8924469260601633,1
Florida,2748005,51369,163309,2455,5.94282033693534,1.869319742868008,1
Florida,2882862,54817,134857,3448,4.677886072937241,1.9014784613346043,1
Florida,3085358,59820,202496,5003,6.563128168595023,1.938834974741991,1
Florida,3224290,63967,138932,4147,4.308917622174184,1.983909635919846,1
Florida,3306102,65465,81812,1498,2.4745757995367357,1.9801264449796165,0
Florida,3569185,72619,263083,7154,7.3709544335751715,2.0346101420912617,1
Florida,3754677,76960,185492,4341,4.940291801398629,2.049710268020392,1
Florida,4045953,82002,291276,5042,7.199193861124932,2.0267660054380268,1
Florida,4156999,84234,111046,2232,2.671302061896094,2.0263175430160074,0
Florida,4367330,87371,210331,3137,4.8160088658287785,2.000558693755681,1
Florida,4428600,87834,61270,463,1.3835072031793343,1.9833355913832815,0
Florida,4473504,88772,44904,938,1.0037769050838001,1.9843952302266858,0
Florida,4693318,90409,219814,1637,4.683552233196217,1.9263344184221056,1
Florida,4836906,91165,143588,756,2.968591905652084,1.8847792369750416,0
Florida,5037607,93974,200701,2809,3.9840543337342513,1.8654492103095777,1
Florida,5264652,99142,227045,5168,4.312630730388258,1.8831634075718584,1
Florida,5449385,103179,184733,4037,3.3899788691751453,1.893406320162734,0
Florida,5470043,103716,20658,537,0.37765699465251007,1.8960728462280827,0
Florida,5659242,105741,189199,2025,3.34318624296328,1.8684657768655237,0
Florida,6064352,110415,405110,4674,6.68018611056878,1.8207221480547302,1
Florida,6454580,121801,390228,11386,6.045753557938704,1.8870476467872426,1
Florida,6858769,127995,404189,6194,5.893025410244899,1.8661512000185458,1
Florida,6875867,128400,17098,405,0.24866682267123552,1.8674008674106117,0
Florida,6950253,128814,74386,414,1.070263197613094,1.853371380869157,0
Florida,7415155,138431,464902,9617,6.269619448278559,1.866865898285336,1
Florida,7853651,143463,438496,5032,5.583339519415874,1.8267045479866624,1
Florida,8247015,152724,393364,9261,4.769774275904676,1.8518700402509272,1
Florida,8474003,155186,226988,2462,2.678639599254331,1.831318681383521,0
Florida,8603011,157855,129008,2669,1.4995680000874112,1.8348808341637597,0
Florida,8708310,159386,105299,1531,1.2091783595209633,1.830274760544813,0
Florida,9369544,163846,661234,4460,7.0572698095019355,1.748708368304797,1
Florida,9617631,171038,248087,7192,2.5795021663858804,1.7783797278144693,0
Florida,10062692,182811,445061,11773,4.422882067740918,1.8167206151196917,1
Florida,10556245,195629,493553,12818,4.675459881804562,1.8532063247868915,1
Florida,10831087,199414,274842,3785,2.537529243371418,1.8411263800207678,0
Florida,11472087,202709,641000,3295,5.587475060117657,1.7669757908914046,1
Florida,12098824,219675,626737,16966,5.180148087119872,1.815672333112706,1
Florida,12747613,238339,648789,18664,5.089494009584382,1.8696755227821868,1
Florida,13683351,256692,935738,18353,6.838514922258445,1.8759439847739052,1
Florida,13958816,261613,275465,4921,1.9734123581828145,1.8741775806773295,0
Florida,14762357,269834,803541,8221,5.443175503749164,1.8278517448128373,1
Florida,15440033,275465,677676,5631,4.389083883434705,1.7840959277742474,1
Florida,16390204,292690,950171,17225,5.797188369345494,1.7857617879557814,1
Florida,17569895,316877,1179691,24187,6.714274615756098,1.803522445637837,1
Florida,18506541,327106,936646,10229,5.061161888653314,1.7675156043476736,1
Florida,19510052,334146,1003511,7040,5.143558817782751,1.7126863629066698,1
Florida,20000295,346723,490243,12577,2.4511788451120347,1.733589429555914,0
Florida,21166961,361457,1166666,14734,5.511731230572022,1.70764712043453,1
Florida,22299975,386495,1133014,25038,5.0807859650066876,1.7331633779858495,1
Florida,22839913,393768,539938,7273,2.3640107560830024,1.7240345880476866,0
Florida,24350940,432588,1511027,38820,6.2052101479450075,1.7764735160121128,1
Florida,25957916,446141,1606976,13553,6.190697280937345,1.7187088516659041,1
Florida,26346692,452416,388776,6275,1.4756159900453538,1.7171643407832753,0
Florida,27550351,462801,1203659,10385,4.368942522728657,1.6798370372849334,1
Florida,29441736,505424,1891385,42623,6.424162624106133,1.7166922493972503,1
Florida,30198563,512829,756827,7405,2.5061689193621564,1.6981900761304438,0
Florida,31402938,540590,1204375,27761,3.8352303214431718,1.7214631318891245,0
Florida,31414980,540788,12042,198,0.038332031406672865,1.7214335326649899,0
Florida,33705843,607839,2290863,67051,6.796634636908502,1.8033638856028613,1
Florida,35549564,628357,1843721,20518,5.186339275497162,1.767551917092429,1
Florida,35579792,628583,30228,226,0.08495833814880087,1.7666854263791085,0
Florida,38164191,680882,2584399,52299,6.771790341370003,1.7840860297549606,1
Florida,39811191,706821,1647000,25939,4.137027701582703,1.7754329429631985,1
Florida,42002345,739826,2191154,33005,5.216742065234691,1.761392131796451,1
Florida,42571311,756513,568966,16687,1.336501006511169,1.7770488674873086,0
Florida,45332031,821279,2760720,64766,6.089998482529936,1.811696899263128,1
Florida,46283818,833920,951787,12641,2.0564141877837305,1.8017528286019966,0
Florida,47992382,883002,1708564,49082,3.560073346640723,1.8398795042096472,0
Florida,48881184,901387,888802,18385,1.8182906535160852,1.8440367565564695,0
Florida,52457314,946276,3576130,44889,6.817219044040265,1.8038971648453064,1
Florida,55781392,1023017,3324078,76741,5.9591162586978825,1.8339753873478095,1
Florida,57948697,1056208,2167305,33191,3.7400409538112656,1.8226604819086785,0
Florida,61239623,1146190,3290926,89982,5.37385084816737,1.8716477075634512,1
Florida,63329021,1163630,2089398,17440,3.299274119522549,1.8374356363411966,0
Florida,63451728,1166898,122707,3268,0.19338638027320548,1.8390326580231195,0
Florida,65829941,1205947,2378213,39049,3.612661600289145,1.8319126246824375,0
Florida,68373171,1273344,2543230,67397,3.719631491129759,1.862344515219281,0
Florida,71532998,1359747,3159827,86403,4.41729983133099,1.9008667859831625,1
Florida,73465447,1398610,1932449,38863,2.6304188961104398,1.903765725402855,0
Florida,76534912,1451234,3069465,52624,4.010542273831843,1.8961725597855263,1
Florida,79563165,1471351,3028253,20117,3.806099216892641,1.849286664249719,0
Florida,79821366,1475540,258201,4189,0.32347354215912566,1.8485526794918543,0
Florida,84464593,1529810,4643227,54270,5.497246639192354,1.8111849541499594,1
Florida,87433206,1567170,2968613,37360,3.3952924018364374,1.7924196900660372,0
Florida,88874678,1588451,1441472,21281,1.621915299653744,1.787293114018371,0
Florida,93580187,1672944,4705509,84493,5.028317586071932,1.7877117514202019,1
Florida,96077455,1701127,2497268,28183,2.599223720070437,1.7705787481568906,0
Florida,101454807,1832035,5377352,130908,5.3002436838700016,1.8057646100494775,1
Florida,104134004,1850951,2679197,18916,2.572835862529592,1.7774703064332376,0
Florida,109831211,2016387,5697207,165436,5.187238625639846,1.8358961734474548,1
Florida,114188266,2056935,4357055,40548,3.8156766475462547,1.8013540900953868,0
Florida,117477376,2080344,3289110,23409,2.7997816362530945,1.7708464989888775,0
Florida,125245842,2187919,7768466,107575,6.202573974471743,1.7468995098456044,1
Florida,132996024,2325012,7750182,137093,5.827378719231486,1.7481815847366986,1
Florida,139205913,2503538,6209889,178526,4.460937661462699,1.7984422831234188,1
Florida,144121280,2565634,4915367,62096,3.4105768419486697,1.7801909613902958,0
Florida,150536878,2654620,6415598,88986,4.261811514385199,1.7634350036141975,1
Florida,151437036,2680178,900158,25558,0.5944107358255479,1.7698299377703088,0
Florida,159209559,2779594,7772523,99416,4.881944933972212,1.745871301609472,1
Florida,167168078,2995893,7958519,216299,4.760788719482675,1.7921441915483411,1
Florida,167828796,3003103,660718,7210,0.39368571767624433,1.7893848204690688,0
Florida,180383558,3185410,12554762,182307,6.960036790049346,1.7659092853684593,1
Florida,185708911,3230958,5325353,45548,2.8675807592237725,1.7397969664471296,0
Florida,198214913,3503367,12506002,272409,6.309314375351768,1.7674588389825139,1
Florida,212121186,3859956,13906273,356589,6.555815221587531,1.8196937669394324,1
Florida,218697538,3974675,6576352,114719,3.0070535133321896,1.817430153237482,0
Florida,221854490,4051136,3156952,76461,1.4229831453940824,1.8260329101295178,0
Florida,229585967,4186568,7731477,135432,3.367573855243513,1.8235295713870874,0
Florida,234140880,4262466,4554913,75898,1.9453728029039612,1.8204706499779109,0
Florida,247439457,4426059,13298577,163593,5.3744771190635126,1.788744226026975,1
Florida,258274418,4522402,10834961,96343,4.195135191438124,1.7510065592326687,1
Florida,268662971,4725016,10388553,202614,3.866760261502505,1.7587150110090908,0
Florida,277888679,4985908,9225708,260892,3.3199294167719584,1.7942105514848987,0
Florida,294698249,5177222,16809570,191314,5.703993850333329,1.7567874996094734,1
Florida,306592021,5278777,11893772,101555,3.8793481843416924,1.721759419172882,0
Florida,308538208,5335058,1946187,56281,0.6307766589478603,1.7291401394280477,0
Florida,309698222,5360871,1160014,25813,0.37456269283974125,1.7309983135776605,0
Florida,322462161,5618232,12763939,257361,3.958274967958179,1.7422918653702133,1
Florida,330839092,5699835,8376931,81603,2.5320257498469982,1.7228420515674734,0
Florida,349124361,6220757,18285269,520922,5.237465798039799,1.7818169382915103,1
Florida,372611211,6873971,23486850,653214,6.3033127578117885,1.8448105685150735,1
Florida,397501912,7065814,24890701,191843,6.261781452764434,1.777554720290251,1
Florida,409271517,7229446,11769605,163632,2.875744954418609,1.7664180622664734,0
Florida,436278083,7654403,27006566,424957,6.190218361255613,1.7544780034251688,1
Florida,449524465,7742364,13246382,87961,2.9467544107971966,1.7223454122791737,0
Florida,457357213,7922886,7832748,180522,1.7126105760138084,1.7323190221556646,0
Florida,478176140,8328594,20818927,405708,4.353819703341952,1.7417418610640005,1
Florida,487106409,8588139,8930269,259545,1.8333302200505435,1.7630930000758827,0
Florida,518591508,9161933,31485099,573794,6.071271610564051,1.766695531774886,1
Florida,558203485,9601991,39611977,440058,7.096332800573611,1.720159629601739,1
Florida,565065580,9722583,6862095,120592,1.214389133381651,1.7206114377025052,0
Florida,582622927,10188221,17557347,465638,3.0135008744686766,1.7486817850544356,0
Florida,616720338,10966483,34097411,778262,5.528828692528054,1.7781938302154712,1
Florida,625198082,11040459,8477744,73976,1.3560092783522006,1.7659137668307818,0
Florida,645674046,11245394,20475964,204935,3.1712539983371113,1.741651855090982,0
Florida,658530577,11495596,12856531,250202,1.9523058532178075,1.7456434676684724,0
Florida,686140505,11882244,27609928,386648,4.023946669640207,1.7317508459874411,1
Florida,706135457,12376792,19994952,494548,2.8316028889057754,1.7527503933285706,0
Florida,735265729,12811504,29130272,434712,3.961869954093835,1.7424318167833444,1
Florida,775969565,13198375,40703836,386871,5.245545422905859,1.7008882300686625,1
Florida,797123974,13328213,21154409,129838,2.6538417724217136,1.6720376547099058,0
Florida,835426682,13540910,38302708,212697,4.584807838349601,1.620837626059925,1
Florida,846330167,13796769,10903485,255859,1.288325221662576,1.6301875483070192,0
Florida,894397549,14691985,48067382,895216,5.374274790191761,1.6426682985017884,1
Florida,951157877,15018733,56760328,326748,5.967498074980459,1.5789947560934725,1
Florida,999163690,16420704,48005813,1401971,4.804599434553111,1.6434448293452297,1
Florida,1022827143,16725758,23663453,305054,2.313533930141312,1.6352477654183646,0
Florida,1048781844,17137055,25954701,411297,2.474747360329018,1.6339961544948334,0
Florida,1117401147,18021514,68619303,884459,6.1409730233613224,1.6128061125034805,1
Florida,1126791130,18192654,9389983,171140,0.8333383845504713,1.6145542430743132,0
Florida,1151669545,18866443,24878415,673789,2.1602042971449764,1.6381819838780227,0
Florida,1172670883,19305853,21001338,439410,1.7908978814476118,1.6463146889611993,0
Florida,1208039992,20135737,35369109,829884,2.9278094462289954,1.6668104643343629,0
Florida,1262114051,20909785,54074059,774048,4.284403533670825,1.6567270591300944,1
Florida,1343383559,22997637,81269508,2087852,6.049613117231845,1.7119188965747945,1
Florida,1353498327,23263405,10114768,265768,0.7473055413684305,1.7187612674455857,0
Florida,1413368746,24906855,59870419,1643450,4.2360084139005005,1.762233321664239,1
Florida,1490685690,26386130,77316944,1479275,5.186669766716551,1.7700666328929475,1
Florida,1529507043,26637624,38821353,251494,2.5381611139138767,1.7415823040443497,0
Florida,1641986780,27782633,112479737,1145009,6.850221839179485,1.6920131963547234,1
Florida,1643087667,27808629,1100887,25996,0.06700111151159897,1.692461671918812,0
Florida,1692760188,28137592,49672521,328963,2.9344098090284243,1.6622314371207318,0
Florida,1773030649,29469819,80270461,1332227,4.527302505756063,1.6621155994466963,1
Florida,1826056513,30913710,53025864,1443891,2.9038457256114505,1.692921866323422,0
Florida,1868739324,32063033,42682811,1149323,2.284043068598689,1.7157573872513,0
Florida,1878582423,32242498,9843099,179465,0.5239641806230186,1.7163206471670474,0
Florida,2019528094,35131385,140945671,2888887,6.979138909666488,1.7395838713199896,1
Florida,2161333842,37823772,141805748,2692387,6.561029362718876,1.7500198842488675,1
Florida,2209492773,38691545,48158931,867773,2.179637407666687,1.751150556942781,0
Florida,2340354808,41045530,130862035,2353985,5.591546826689537,1.7538165520755515,1
Florida,2508736586,43022251,168381778,1976721,6.711815777696797,1.714897101596301,1
Florida,2657043987,46715494,148307401,3693243,5.581669017359779,1.7581754095364173,1
Florida,2860105511,48637347,203061524,1921853,7.099791361508272,1.7005438020709438,1
Florida,2869127552,48739318,9022041,101971,0.3144524192976695,1.6987504778595497,0
Florida,3008529731,50091112,139402179,1351794,4.633564945813727,1.6649698184418575,1
Florida,3095913370,50609124,87383639,518012,2.822547938413406,1.6347073690889484,0
Florida,3330906831,54935051,234993461,4325927,7.054939478131564,1.6492521042237462,1
Florida,3411894680,55513131,80987849,578080,2.3736913532160964,1.6270470283097953,0
Florida,3628232365,58635926,216337685,3122795,5.962619348388951,1.6161017294712323,1
Florida,3815038356,61691681,186805991,3055755,4.896569144742827,1.6170658127978201,1
Florida,4020953247,65142732,205914891,3451051,5.121046636233122,1.6200818064373779,1
Florida,4226856116,69539765,205902869,4397033,4.871300639276361,1.6451888375563526,1
Florida,4282294418,70323707,55438302,783942,1.29459342559384,1.6421969191189787,0
Florida,4577351177,76846321,295056759,6522614,6.446015339233388,1.678838219495432,1
Florida,4822490222,82292035,245139045,5445714,5.083246076512211,1.7064220187443233,1
Florida,5095218626,90315366,272728404,8023331,5.352633989213243,1.7725513393897694,1
Florida,5159402836,90820513,64184210,505147,1.2440240089831978,1.760291178783234,0
Florida,5387714822,92351112,228311986,1530599,4.237640512592075,1.7141054241196436,1
Florida,5556140900,95708742,168426078,3357630,3.03135001489973,1.7225758619620322,0
Florida,5658305599,97585279,102164699,1876537,1.8055705407296434,1.7246378318139335,0
Florida,5767242149,99050796,108936550,1465517,1.8888846208562415,1.71747246675215,0
Florida,6173760526,110916405,406518377,11865609,6.584615248485911,1.7965777022430622,1
Florida,6590853640,118489912,417093114,7573507,6.328362557903805,1.7977931004397179,1
Florida,6785427104,123606313,194573464,5116401,2.867519774625524,1.8216438126221157,0
Florida,7132455073,128450782,347027969,4844469,4.8654771105909775,1.8009336292387188,1
Florida,7455817314,136531241,323362241,8080459,4.33704619335044,1.8312042161176805,1
Florida,7497974466,137324077,42157152,792836,0.5622472067778311,1.8314823239623448,0
Florida,7509443309,137388871,11468843,64794,0.15272560865137227,1.8295480150351582,0
Florida,8020278838,139971484,510835529,2582613,6.36929886501784,1.7452196716255863,1
Florida,8187266204,144660146,166987366,4688662,2.039598589311974,1.76689193187983,0
Florida,8640756798,148261992,453490594,3601846,5.248274018138845,1.715844982864428,1
Florida,8746563580,149972862,105806782,1710870,1.2096954539030516,1.7146489661714663,0
Florida,9266634602,161648057,520071022,11675195,5.612296635584984,1.7444095288392165,1
Florida,9946654338,171789500,680019736,10141443,6.836668018130138,1.7271083739554396,1
Florida,10279975243,181615859,333320905,9826359,3.242429063503534,1.7666954900856273,0
Florida,10511035544,188286143,231060301,6670284,2.198263910656223,1.7913186784672144,0
Florida,11048989429,194998943,537953885,6712800,4.868806223925295,1.7648577207268499,1
Florida,11083071716,195408850,34082287,409907,0.3075166151888862,1.7631289863251483,0
Florida,11890764722,206178137,807693006,10769287,6.792607749656557,1.733935048084286,1
Florida,12591069491,216096219,700304769,9918082,5.5619164797761815,1.7162657958044305,1
Florida,13142115086,221417173,551045595,5320954,4.192974961747341,1.6847910062503617,1
Florida,13544720425,231956630,402605339,10539457,2.9724152759690496,1.712524310002508,0
Florida,14578708533,261721620,1033988108,29764990,7.092453392970237,1.7952318575240975,1
Florida,15126877969,275929304,548169436,14207684,3.6238107897966874,1.8240994907572523,0
Florida,15886696712,293059622,759818743,17130318,4.782735875017187,1.8446856971760386,1
Florida,16731801790,308108193,845105078,15048571,5.050891043336941,1.8414525636094092,1
Florida,17641970867,326348637,910169077,18240444,5.159112232196841,1.8498422849708245,1
Florida,18229006922,330145356,587036055,3796719,3.2203402934228147,1.811098966677983,0
Florida,18378038499,332705084,149031577,2559728,0.8109221068837635,1.8103405541244428,0
Florida,18391415518,332924872,13377019,219788,0.07273512463957806,1.810218858217632,0
Florida,18527546646,335031860,136131128,2106988,0.73474988675519,1.8082904682489715,0
Florida,19517220466,359760720,989673820,24728860,5.0707723557463655,1.843298950415207,1
Florida,20047595359,367044621,530374893,7283901,2.645578601834149,1.8308660686091813,0
Florida,20568842434,369808094,521247075,2763473,2.5341585296914237,1.7979042582810227,0
Florida,21646935081,399790083,1078092647,29981989,4.9803477627013635,1.8468669190536111,1
Florida,22541724993,409247925,894789912,9457842,3.969482869114337,1.8155128994213436,1
Florida,23217441577,424603074,675716584,15355149,2.9103834794157004,1.8288107782755292,0
Florida,24028238112,444130092,810796535,19527018,3.3743486776713696,1.8483672832349534,0
Florida,25310858875,467337217,1282620763,23207125,5.067472302438809,1.8463901968241683,1
Florida,25821890999,477665759,511032124,10328542,1.9790654527191314,1.8498480960147283,0
Florida,27281391339,506545420,1459500340,28879661,5.349801708659842,1.85674335192674,1
Florida,29293696467,521855572,2012305128,15310152,6.869413459878328,1.7814602967156496,1
Florida,30664687374,550050752,1370990907,28195180,4.470911085049694,1.7937595296222635,1
